ASTEROID_NUMBER,PROVISIONAL_ID,PROPER_A,PROPER_ECC,SINE_PROPER_INCL,FAMILY_NAME,CLUMP_FLAG,CONFIDENCE_LEVEL
-99999,1988CL,2.69937,0.2268,0.1968,---,-,9
-99999,1988CA1,2.18080,0.1241,0.0857,Flora,F,2
-99999,1988CC2,2.37918,0.1638,0.0872,---,-,9
-99999,1988CH2,2.31223,0.0955,0.1183,Vesta,F,3
-99999,1988CL2,2.43349,0.1573,0.0836,---,-,9
-99999,1988CP2,2.85514,0.0460,0.0375,Koronis,F,3
-99999,1988CT2,2.46643,0.1050,0.0393,---,-,9
-99999,1988CW2,2.64934,0.1217,0.0031,---,-,9
-99999,1988CF3,2.34363,0.1565,0.0636,---,-,9
-99999,1988CV3,2.75597,0.1677,0.2365,---,-,9
-99999,1988CX3,2.44256,0.1107,0.1101,Vesta,F,1
-99999,1988CK4,2.68656,0.1594,0.2205,Eunomia,F,3
-99999,1988CN4,2.55513,0.1804,0.1090,---,-,9
-99999,1988CW4,2.99270,0.0547,0.1390,---,-,9
-99999,1988CX4,2.68111,0.0239,0.1553,---,-,9
-99999,1988CF5,2.71214,0.2508,0.1460,---,-,9
-99999,1988CT5,2.57884,0.1489,0.2335,Eunomia,F,3
-99999,1988CF7,2.61799,0.1644,0.1538,---,-,9
-99999,1988DJ1,2.46602,0.1748,0.0886,---,-,9
-99999,1988DO1,2.25843,0.1292,0.0980,Flora,F,1
-99999,1988DE2,2.42201,0.1806,0.0418,Nysa,F,3
-99999,1988DJ2,2.36559,0.1963,0.0358,Nysa,F,2
-99999,1988DD3,2.98442,0.0690,0.1761,Eos,F,3
-99999,1988DD5,2.39749,0.2350,0.1798,---,-,9
-99999,1988EB,2.84461,0.2315,0.1159,---,-,9
-99999,1988EN,2.43362,0.2339,0.0853,---,-,9
-99999,1988EB1,2.43198,0.1733,0.0409,Nysa,F,3
-99999,1988ER1,2.34999,0.0937,0.1176,Vesta,F,3
-99999,1988EA2,2.25848,0.1097,0.0647,Flora,F,2
-99999,1988FB,2.40065,0.1855,0.0362,Nysa,F,3
-99999,1988FM,2.56370,0.1637,0.2285,Eunomia,F,3
-99999,1988GD,2.43079,0.1268,0.0755,---,-,9
-99999,1988GL,2.44698,0.2271,0.2414,---,-,9
-99999,1988GS,2.45770,0.1007,0.1399,---,-,9
-99999,1988KA,2.13982,0.1024,0.0559,---,-,9
-99999,1988KC,2.59949,0.2538,0.2073,---,-,9
-99999,1988LB,2.55303,0.1313,0.2239,---,-,9
-99999,1988LH,3.02506,0.2505,0.1194,---,-,9
-99999,1988MG,2.28283,0.1167,0.0589,Flora,F,1
-99999,1988PK,2.41799,0.2002,0.0662,---,-,9
-99999,1988PL,2.18527,0.0802,0.0466,---,-,9
-99999,1988PV,2.26692,0.1573,0.1038,Flora,F,2
-99999,1988PG1,2.71433,0.1717,0.2176,---,-,9
-99999,1988PJ1,2.59848,0.0967,0.2604,Maria,F,2
-99999,1988PK1,2.99794,0.0811,0.1782,Eos,F,3
-99999,1988PM1,2.37163,0.1894,0.0421,Nysa,F,3
-99999,1988PZ1,3.17177,0.1537,0.0206,Themis,F,3
-99999,1988PG2,2.34812,0.1922,0.0434,Nysa,F,2
-99999,1988PM2,2.78997,0.0471,0.0762,Hoffmeister,F,3
-99999,1988PX2,3.00313,0.0409,0.1811,---,-,9
-99999,1988QP,3.09959,0.1048,0.1659,---,-,9
-99999,1988RK,2.42672,0.1546,0.2126,---,-,9
-99999,1988RR,2.27361,0.0625,0.0213,---,-,9
-99999,1988RP1,2.25510,0.1488,0.0922,Flora,F,2
-99999,1988RA2,2.45496,0.1528,0.0439,Polana(nysa),F,3
-99999,1988RR2,2.40125,0.1927,0.0421,Nysa,F,3
-99999,1988RD3,2.21323,0.1143,0.0429,---,-,9
-99999,1988RU3,2.68683,0.0579,0.0463,Henan,F,2
-99999,1988RW3,3.16586,0.1436,0.0320,Themis,F,3
-99999,1988RN4,2.58464,0.2575,0.2178,---,-,9
-99999,1988RS4,2.74446,0.0625,0.0283,---,-,9
-99999,1988RX4,2.41552,0.1736,0.0457,Nysa,F,3
-99999,1988RD5,3.14219,0.1412,0.0235,Themis,F,3
-99999,1988RQ5,2.87170,0.0214,0.0657,---,-,9
-99999,1988RS6,2.20678,0.1947,0.0289,---,-,9
-99999,1988RU6,2.63422,0.1810,0.0393,Misa,F,2
-99999,1988RF7,2.19079,0.1776,0.0820,---,-,9
-99999,1988RK8,2.27134,0.0990,0.0469,---,-,9
-99999,1988RF9,2.25010,0.1781,0.0332,---,-,9
-99999,1988RL9,2.21423,0.0903,0.0869,---,-,9
-99999,1988RB11,3.19823,0.1707,0.0198,Themis,F,3
-99999,1988RD11,3.05039,0.1759,0.0635,---,-,9
-99999,1988RK11,2.53688,0.2263,0.1129,---,-,9
-99999,1988RO11,3.03528,0.1477,0.0272,Themis,F,2
-99999,1988RT11,2.56796,0.1166,0.0340,---,-,9
-99999,1988RB12,2.54557,0.2122,0.0969,---,-,9
-99999,1988RW12,2.55956,0.1900,0.0720,---,-,9
-99999,1988RJ13,2.58167,0.0706,0.2398,---,-,9
-99999,1988SP,2.37741,0.2006,0.0128,---,-,9
-99999,1988SH1,2.39641,0.1638,0.0894,---,-,9
-99999,1988SY1,2.38959,0.0761,0.1173,Vesta,F,1
-99999,1988ST2,3.17297,0.1368,0.0202,Themis,F,3
-99999,1988SW2,3.16932,0.1499,0.0264,Themis,F,3
-99999,1988TD,2.44505,0.1610,0.0446,Nysa,F,3
-99999,1988TL,2.41923,0.1754,0.0411,Nysa,F,3
-99999,1988TQ,2.67932,0.1616,0.0359,---,-,9
-99999,1988TA1,3.06819,0.0751,0.1829,Eos,F,1
-99999,1988TC1,2.30851,0.1357,0.0740,Flora,F,1
-99999,1988TM1,2.42065,0.1715,0.0422,Nysa,F,3
-99999,1988TO1,3.05181,0.2231,0.0229,---,-,9
-99999,1988TP1,2.91325,0.0610,0.0127,---,-,9
-99999,1988TC2,2.33675,0.1609,0.0472,Nysa,F,1
-99999,1988TJ2,2.16750,0.0639,0.0828,---,-,9
-99999,1988TN2,2.54251,0.1233,0.2761,---,-,9
-99999,1988TQ4,2.78052,0.0470,0.0123,Astrid,F,3
-99999,1988UA,2.47530,0.1497,0.0383,Nysa,F,1
-99999,1988UC,2.91616,0.0549,0.0374,Koronis,F,3
-99999,1988UH,3.09461,0.1491,0.0731,---,-,9
-99999,1988UP,3.15197,0.1450,0.0219,Themis,F,3
-99999,1988US,2.29928,0.1106,0.0808,---,-,9
-99999,1988UT,2.18923,0.1555,0.0383,---,-,9
-99999,1988UV,2.25100,0.1158,0.1403,---,-,9
-99999,1988VB,2.79302,0.1966,0.1390,Dora,F,3
-99999,1988VH,2.57921,0.1149,0.2324,---,-,9
-99999,1988VK,2.19495,0.1215,0.0906,Flora,F,2
-99999,1988VL,2.60049,0.1354,0.1955,---,-,9
-99999,1988VN,2.61644,0.0807,0.0386,---,-,9
-99999,1988VP,2.53782,0.0536,0.2342,---,-,9
-99999,1988VR,2.38437,0.1346,0.1223,---,-,9
-99999,1988VB1,2.53727,0.1410,0.2225,Eunomia,F,1
-99999,1988VD1,2.89374,0.0909,0.2345,---,-,9
-99999,1988VH1,2.56029,0.2684,0.0884,---,-,9
-99999,1988VO1,2.34445,0.0938,0.1116,Vesta,F,3
-99999,1988VM2,2.58324,0.2841,0.1892,---,-,9
-99999,1988VQ2,2.71564,0.2056,0.2991,---,-,9
-99999,1988VS2,2.57506,0.1552,0.2305,Eunomia,F,3
-99999,1988VZ2,2.54278,0.2038,0.1459,---,-,9
-99999,1988VD3,2.38329,0.1859,0.0415,Nysa,F,3
-99999,1988VM3,2.17154,0.1038,0.0330,---,-,9
-99999,1988VN3,2.28631,0.1478,0.0963,Flora,F,2
-99999,1988VO3,2.56339,0.1958,0.0798,---,-,9
-99999,1988VP3,2.23122,0.1266,0.0927,Flora,F,2
-99999,1988VZ3,2.28704,0.1842,0.1184,---,-,9
-99999,1988VB5,2.52913,0.1425,0.2223,Eunomia,F,1
-99999,1988VD5,2.65595,0.1467,0.2269,Eunomia,F,3
-99999,1988VR5,2.58429,0.0930,0.2482,---,-,9
-99999,1988VD7,2.27899,0.1581,0.0952,Flora,F,2
-99999,1988VE7,2.52602,0.1985,0.1057,---,-,9
-99999,1988VN7,2.29603,0.1461,0.1256,---,-,9
-99999,1988VM9,2.44301,0.1784,0.1197,---,-,9
-99999,1988WB,2.21114,0.1030,0.0341,---,-,9
-99999,1988XC,3.09140,0.2641,0.0752,---,-,9
-99999,1988XK,2.91048,0.1995,0.1427,---,-,9
-99999,1988XO,2.58220,0.1188,0.2618,Faina,C,0
-99999,1988XP,2.44203,0.1794,0.1401,---,-,9
-99999,1988XR,2.41876,0.2053,0.0340,---,-,9
-99999,1988XT,2.25335,0.1396,0.0268,---,-,9
-99999,1988XZ,2.40534,0.0794,0.0960,---,-,9
-99999,1988XD1,2.22731,0.1721,0.0579,---,-,9
-99999,1988XE1,2.38345,0.1049,0.1216,Vesta,F,3
-99999,1988XH1,2.67619,0.1463,0.2274,Eunomia,F,3
-99999,1988XJ1,3.14348,0.0230,0.2171,---,-,9
-99999,1988XK1,2.37165,0.1973,0.0239,---,-,9
-99999,1988XU1,2.99738,0.0817,0.1730,Eos,F,3
-99999,1988XW1,3.02333,0.0762,0.1677,Eos,F,3
-99999,1988XY1,2.27218,0.0903,0.0552,---,-,9
-99999,1988XV2,2.19647,0.2064,0.0683,---,-,9
-99999,1988YB,3.21434,0.1649,0.0174,Themis,F,3
-99999,1989AD,2.44724,0.2431,0.1132,---,-,9
-99999,1989AG,2.66638,0.1713,0.2034,Adeona,F,3
-99999,1989AK,3.09435,0.2657,0.0509,---,-,9
-99999,1989AQ,3.20596,0.1410,0.0154,Themis,F,3
-99999,1989AF1,2.18259,0.1140,0.0805,Augusta,F,2
-99999,1989AK1,3.00489,0.0332,0.1850,---,-,9
-99999,1989AL1,2.34683,0.1048,0.1167,Vesta,F,2
-99999,1989AN1,2.74396,0.1248,0.0285,---,-,9
-99999,1989AC2,2.37234,0.1795,0.0220,---,-,9
-99999,1989AL3,2.25773,0.1207,0.0835,Flora,F,1
-99999,1989AL5,3.20621,0.1225,0.0271,Themis,F,3
-99999,1989AO6,3.05747,0.0662,0.1662,Eos,F,3
-99999,1989AW6,2.43487,0.1635,0.0159,---,-,9
-99999,1989AE7,2.83986,0.1194,0.0688,---,-,9
-99999,1989AF7,3.16534,0.1508,0.0186,Themis,F,3
-99999,1989BD,2.70073,0.1801,0.1290,---,-,9
-99999,1989BG,2.28932,0.0778,0.1339,---,-,9
-99999,1989BR,2.25848,0.1426,0.0832,Flora,F,2
-99999,1989BT,2.80576,0.1861,0.0821,---,-,9
-99999,1989BN1,2.56375,0.1818,0.1066,---,-,9
-99999,1989BR1,3.18263,0.1653,0.0222,Themis,F,3
-99999,1989BS1,2.34851,0.1177,0.0515,---,-,9
-99999,1989BW1,2.31373,0.1403,0.0353,---,-,9
-99999,1989CA,2.43737,0.1613,0.0451,Nysa,F,3
-99999,1989CD,2.34864,0.1702,0.0174,---,-,9
-99999,1989CM,3.08607,0.1306,0.0207,Themis,F,1
-99999,1989CP,2.45053,0.1524,0.0461,Polana(nysa),F,3
-99999,1989CL1,3.06761,0.2471,0.0216,---,-,9
-99999,1989CM1,2.54358,0.1829,0.0954,---,-,9
-99999,1989CV1,2.37314,0.1901,0.0786,---,-,9
-99999,1989CY1,2.38101,0.1929,0.0411,Nysa,F,3
-99999,1989CS2,2.33917,0.0796,0.1202,Vesta,F,2
-99999,1989CW2,3.00078,0.0631,0.1747,Eos,F,3
-99999,1989CX2,3.06245,0.0835,0.1707,Eos,F,1
-99999,1989CY2,2.32195,0.1486,0.1010,---,-,9
-99999,1989CL3,2.80685,0.1906,0.1332,Dora,F,2
-99999,1989CH4,2.39049,0.2041,0.0456,Nysa,F,2
-99999,1989CU8,2.89495,0.0391,0.0381,Koronis,F,3
-99999,1989EL,2.42483,0.1766,0.1122,---,-,9
-99999,1989EM,2.37226,0.1907,0.0393,Nysa,F,3
-99999,1989EQ,3.05118,0.1797,0.1601,---,-,9
-99999,1989ES,3.18276,0.1014,0.2861,---,-,9
-99999,1989EV,2.79609,0.1333,0.1602,Ceres,F,3
-99999,1989EL1,2.66573,0.2582,0.2192,---,-,9
-99999,1989EW1,2.21632,0.1284,0.0405,---,-,9
-99999,1989EY1,2.87784,0.0451,0.0364,Koronis,F,3
-99999,1989EC2,3.15513,0.1371,0.0948,Hygiea,F,3
-99999,1989EL2,2.18879,0.1148,0.0676,Augusta,F,2
-99999,1989EN2,2.18474,0.1676,0.0312,---,-,9
-99999,1989EY2,2.30450,0.0934,0.1174,Vesta,F,3
-99999,1989EZ2,2.31791,0.1589,0.1332,---,-,9
-99999,1989EC3,2.57188,0.1400,0.1557,Bower,F,3
-99999,1989EZ5,2.64698,0.1162,0.2796,---,-,9
-99999,1989EH6,3.10879,0.1521,0.0193,Themis,F,3
-99999,1989FA,2.26639,0.1336,0.0629,Flora,F,2
-99999,1989FH,2.24846,0.1329,0.0363,Flora,F,1
-99999,1989FL,2.75494,0.2015,0.1669,---,-,9
-99999,1989GH,2.66804,0.1636,0.1993,Adeona,F,3
-99999,1989GJ,2.67615,0.1659,0.2309,Eunomia,F,2
-99999,1989GM,2.66156,0.1588,0.2901,---,-,9
-99999,1989GB1,3.16370,0.1166,0.1109,Nocturna,C,0
-99999,1989GC1,2.44451,0.0991,0.0642,---,-,9
-99999,1989GF1,2.27773,0.1479,0.0667,---,-,9
-99999,1989GQ1,2.37054,0.1584,0.0533,Nysa,F,1
-99999,1989GZ1,2.29019,0.0378,0.0477,---,-,9
-99999,1989GA3,2.41537,0.1906,0.0439,Nysa,F,3
-99999,1989GB3,2.56868,0.2292,0.1061,---,-,9
-99999,1989GR3,2.56872,0.2620,0.0813,---,-,9
-99999,1989GT3,2.24185,0.0964,0.0307,---,-,9
-99999,1989GU3,2.47375,0.0894,0.0863,Sulamitis,C,0
-99999,1989GB4,2.83698,0.0450,0.0377,Koronis,F,3
-99999,1989GC4,2.94309,0.0947,0.0396,Koronis,F,2
-99999,1989GF4,2.79841,0.2080,0.1311,---,-,9
-99999,1989GH4,2.32596,0.0260,0.0856,---,-,9
-99999,1989GO4,2.42671,0.1516,0.0450,Polana(nysa),F,3
-99999,1989GP4,2.32829,0.0914,0.1183,Vesta,F,3
-99999,1989GR4,2.26647,0.1583,0.0780,Flora,F,1
-99999,1989GS4,2.75652,0.1590,0.0424,---,-,9
-99999,1989GT4,2.25558,0.1393,0.0616,Flora,F,2
-99999,1989GP6,3.05204,0.0848,0.2154,---,-,9
-99999,1989JF,2.18160,0.1322,0.0722,Flora,F,2
-99999,1989JK,2.58516,0.2122,0.2144,---,-,9
-99999,1989KA,2.31838,0.2207,0.0903,---,-,9
-99999,1989KK,2.67209,0.1523,0.2238,Eunomia,F,3
-99999,1989LA,2.64833,0.1922,0.0576,---,-,9
-99999,1989LJ,2.59229,0.1501,0.2346,Eunomia,F,3
-99999,1989LM,2.28623,0.1324,0.0983,Flora,F,2
-99999,1989NM,2.56121,0.1322,0.1245,---,-,9
-99999,1989NO,2.25258,0.1486,0.0836,Flora,F,2
-99999,1989NR,2.20670,0.0385,0.1593,---,-,9
-99999,1989NB1,3.18410,0.1113,0.2901,---,-,9
-99999,1989NE1,2.56638,0.2206,0.2213,---,-,9
-99999,1989NH1,2.19110,0.1413,0.0907,Flora,F,2
-99999,1989OA,2.31934,0.1114,0.0885,---,-,9
-99999,1989PT,2.28565,0.0873,0.1059,Vesta,F,1
-99999,1989RJ,2.26153,0.2438,0.0707,---,-,9
-99999,1989RB2,2.79320,0.1981,0.1368,Dora,F,3
-99999,1989RD2,2.37810,0.2044,0.0481,Nysa,F,2
-99999,1989SA,2.58832,0.1478,0.2253,Eunomia,F,3
-99999,1989SB,2.22944,0.1693,0.0546,---,-,9
-99999,1989SD,2.10779,0.1302,0.0241,---,-,9
-99999,1989SE,2.54761,0.2391,0.1237,---,-,9
-99999,1989SF,2.15846,0.1167,0.0551,Flora,F,1
-99999,1989SG,2.38525,0.1579,0.1190,---,-,9
-99999,1989SK,2.53170,0.1934,0.1162,---,-,9
-99999,1989SL,2.24912,0.0995,0.1260,---,-,9
-99999,1989SP,2.57063,0.1427,0.2030,---,-,9
-99999,1989SC1,2.27353,0.1237,0.0416,---,-,9
-99999,1989SG1,2.57751,0.1763,0.1309,Rafita,F,3
-99999,1989SJ1,2.54405,0.1732,0.0521,---,-,9
-99999,1989SL1,2.22048,0.1131,0.0789,Flora,F,1
-99999,1989SS1,2.54893,0.2314,0.0527,---,-,9
-99999,1989SV1,3.18743,0.1904,0.0304,Themis,F,3
-99999,1989SZ1,2.19337,0.1480,0.0688,Flora,F,1
-99999,1989SE2,2.81082,0.0759,0.0708,Liberatrix,F,2
-99999,1989SS2,2.20643,0.0834,0.1010,---,-,9
-99999,1989SW2,2.87381,0.1842,0.0806,---,-,9
-99999,1989SA3,3.19500,0.0912,0.1203,---,-,9
-99999,1989SB3,2.19935,0.1234,0.0769,Augusta,F,3
-99999,1989SU3,3.05767,0.0725,0.1693,Eos,F,3
-99999,1989SR4,2.52485,0.1417,0.0712,---,-,9
-99999,1989SN5,2.28335,0.2269,0.0670,---,-,9
-99999,1989SV5,2.57064,0.2018,0.0958,---,-,9
-99999,1989SM8,2.41443,0.1604,0.0262,Massalia,F,3
-99999,1989SO8,3.15780,0.1457,0.0278,Themis,F,3
-99999,1989SL12,2.89292,0.1571,0.0325,---,-,9
-99999,1989TD,2.32179,0.2126,0.0682,---,-,9
-99999,1989TE,2.31488,0.2166,0.0829,---,-,9
-99999,1989TN,2.41395,0.1606,0.0439,Nysa,F,2
-99999,1989TB1,2.15668,0.1419,0.0320,---,-,9
-99999,1989TH1,2.71683,0.2456,0.1552,Chloris,F,3
-99999,1989TT1,2.40510,0.1061,0.1008,Vesta,F,1
-99999,1989TT2,3.11990,0.1370,0.0911,Hygiea,F,3
-99999,1989TZ2,2.88912,0.0651,0.0335,Koronis,F,3
-99999,1989TC3,3.04782,0.2008,0.1327,---,-,9
-99999,1989TF4,2.22377,0.1559,0.0912,Flora,F,2
-99999,1989TY4,2.22877,0.1282,0.1036,---,-,9
-99999,1989TY10,2.27161,0.1894,0.0885,---,-,9
-99999,1989TB11,2.66668,0.0904,0.0805,---,-,9
-99999,1989TR11,2.64810,0.1613,0.2143,Eunomia,F,1
-99999,1989TT11,2.89197,0.0393,0.0375,Koronis,F,3
-99999,1989TL15,2.52616,0.1218,0.0387,Hestia,C,0
-99999,1989TX15,2.26456,0.1357,0.0919,Flora,F,2
-99999,1989TZ15,2.79266,0.1358,0.1581,Ceres,F,3
-99999,1989UA,2.54623,0.0805,0.1718,---,-,9
-99999,1989UF,2.25449,0.1775,0.1110,---,-,9
-99999,1989UL,2.77754,0.1146,0.1048,---,-,9
-99999,1989UM,2.35528,0.1794,0.0442,Nysa,F,2
-99999,1989US,2.18890,0.1159,0.0592,Flora,F,1
-99999,1989UT,2.24265,0.1762,0.1062,---,-,9
-99999,1989UL1,2.56029,0.0703,0.1674,---,-,9
-99999,1989UO1,2.19131,0.1502,0.0775,---,-,9
-99999,1989UU1,2.21942,0.1528,0.1226,Flora,F,1
-99999,1989UT2,2.57438,0.1609,0.2228,Eunomia,F,3
-99999,1989UA3,2.24862,0.1377,0.0502,Flora,F,1
-99999,1989UG3,2.61028,0.1153,0.0665,---,-,9
-99999,1989UL3,2.67318,0.2447,0.2192,---,-,9
-99999,1989UR3,2.64585,0.2154,0.0505,---,-,9
-99999,1989UU3,2.26783,0.1587,0.0639,Flora,F,1
-99999,1989UE4,2.54622,0.1654,0.1540,---,-,9
-99999,1989UZ4,2.53097,0.1435,0.0913,---,-,9
-99999,1989UT5,2.57506,0.1680,0.2431,Eunomia,F,1
-99999,1989UF7,2.45419,0.1082,0.0331,---,-,9
-99999,1989UB8,3.11218,0.1447,0.0934,Hygiea,F,3
-99999,1989VK,2.62123,0.2721,0.0750,---,-,9
-99999,1989VQ,2.41910,0.1829,0.0314,---,-,9
-99999,1989VR,2.89545,0.0402,0.0398,Koronis,F,3
-99999,1989VV,2.44880,0.1099,0.0126,---,-,9
-99999,1989VX,3.10813,0.1267,0.0241,Themis,F,3
-99999,1989VR5,2.31027,0.0850,0.0318,---,-,9
-99999,1989WC,2.62224,0.1441,0.0456,---,-,9
-99999,1989WD,2.35013,0.1063,0.1202,Vesta,F,2
-99999,1989WL,2.40878,0.1850,0.0834,---,-,9
-99999,1989WR,2.27033,0.1314,0.1072,---,-,9
-99999,1989WW,2.22952,0.2563,0.0868,---,-,9
-99999,1989WJ1,2.44812,0.1273,0.1130,---,-,9
-99999,1989WN1,2.99520,0.0860,0.1628,Eos,F,1
-99999,1989WV1,2.37129,0.1099,0.0975,---,-,9
-99999,1989WB2,2.60638,0.2423,0.1012,---,-,9
-99999,1989WC2,2.55938,0.1819,0.1442,---,-,9
-99999,1989WU2,3.09777,0.1595,0.0315,Themis,F,3
-99999,1989WD3,2.73519,0.1642,0.1060,---,-,9
-99999,1989WM3,2.62761,0.1906,0.2167,---,-,9
-99999,1989WH4,2.28060,0.1424,0.0824,Flora,F,2
-99999,1989WK4,2.28711,0.1476,0.0790,Flora,F,1
-99999,1989WG7,2.61710,0.1695,0.0448,Misa,F,1
-99999,1989WL7,2.58166,0.0860,0.2568,Maria,F,3
-99999,1989XB,2.38406,0.2227,0.1150,---,-,9
-99999,1989XC,2.86265,0.0712,0.0374,---,-,9
-99999,1989XF,2.56177,0.1702,0.1376,Rafita,F,3
-99999,1989XM,2.92847,0.0218,0.0370,---,-,9
-99999,1989XO,2.37928,0.0668,0.1247,---,-,9
-99999,1989XD1,2.24850,0.1247,0.0826,Flora,F,2
-99999,1989XD2,2.63662,0.1943,0.1119,---,-,9
-99999,1989YB,2.54225,0.2482,0.1429,---,-,9
-99999,1989YF,2.27174,0.1734,0.1217,---,-,9
-99999,1989YG,2.35739,0.1416,0.0924,---,-,9
-99999,1989YH,2.77426,0.1236,0.1585,Ceres,F,3
-99999,1989YK,2.26601,0.1454,0.0547,---,-,9
-99999,1989YR,2.40580,0.1793,0.0443,Nysa,F,3
-99999,1989YH1,2.40280,0.1836,0.0404,Nysa,F,3
-99999,1989YZ1,3.16809,0.1288,0.0233,Themis,F,3
-99999,1989YA2,2.52816,0.2095,0.1111,---,-,9
-99999,1989YV4,2.39825,0.1471,0.0219,Massalia,F,1
-99999,1989YF5,2.58561,0.0784,0.2587,Maria,F,2
-99999,1989YO5,3.14073,0.1503,0.0244,Themis,F,3
-99999,1989YP5,2.55966,0.1061,0.0868,---,-,9
-99999,1989YU5,2.29402,0.2411,0.0556,---,-,9
-99999,1989YB6,3.16717,0.2342,0.2453,---,-,9
-99999,1989YS6,2.20008,0.1156,0.0793,Augusta,F,2
-99999,1989YG8,2.23713,0.1791,0.0697,---,-,9
-99999,1989YK8,3.13601,0.0958,0.0966,---,-,9
-99999,1990BF,2.33722,0.1368,0.0839,Flora,F,1
-99999,1990BK,3.15916,0.1544,0.0254,Themis,F,3
-99999,1990BU,2.60155,0.1505,0.2168,Eunomia,F,3
-99999,1990BV,2.36621,0.2198,0.1647,---,-,9
-99999,1990BZ,2.53539,0.0800,0.2574,Maria,F,3
-99999,1990BC1,3.00942,0.0918,0.1772,Eos,F,3
-99999,1990BG1,2.88303,0.2076,0.0913,---,-,9
-99999,1990BH1,2.63808,0.1957,0.0837,---,-,9
-99999,1990BR1,2.65817,0.1662,0.2020,Adeona,F,3
-99999,1990BS1,3.14627,0.1624,0.2809,---,-,9
-99999,1990BZ1,2.65563,0.1641,0.0618,1982qg,C,0
-99999,1990BE2,2.40860,0.2156,0.0777,---,-,9
-99999,1990BF2,2.21768,0.0921,0.0646,---,-,9
-99999,1990BN2,2.64501,0.1601,0.2255,Eunomia,F,3
-99999,1990CH,2.33956,0.0931,0.1101,Vesta,F,3
-99999,1990DL,2.26600,0.1148,0.0909,---,-,9
-99999,1990DM,3.02319,0.0931,0.1607,Eos,F,2
-99999,1990DX,2.52912,0.2139,0.0961,---,-,9
-99999,1990DA1,2.20931,0.1523,0.1414,---,-,9
-99999,1990DM1,2.25597,0.1556,0.0392,---,-,9
-99999,1990DD2,2.33602,0.1794,0.0561,---,-,9
-99999,1990DM2,2.76815,0.0713,0.0682,Liberatrix,F,3
-99999,1990DK3,2.40398,0.1841,0.0403,Nysa,F,3
-99999,1990DL3,2.34508,0.1717,0.1288,---,-,9
-99999,1990DM3,2.24117,0.1274,0.0810,Flora,F,2
-99999,1990DU3,2.29999,0.0843,0.1167,Vesta,F,1
-99999,1990EA,2.24567,0.1811,0.1189,---,-,9
-99999,1990EO,2.28904,0.0894,0.1141,---,-,9
-99999,1990EU,2.54203,0.1904,0.1452,---,-,9
-99999,1990ES1,2.43772,0.0909,0.1298,---,-,9
-99999,1990EX2,2.57489,0.1604,0.2044,Eunomia,F,1
-99999,1990ES3,2.24979,0.1350,0.0915,Flora,F,2
-99999,1990EU4,2.31892,0.1227,0.0718,---,-,9
-99999,1990EA5,2.46764,0.1550,0.0468,Polana(nysa),F,3
-99999,1990EZ5,3.09010,0.1503,0.0237,Themis,F,3
-99999,1990EF7,3.20460,0.1487,0.0219,Themis,F,3
-99999,1990EL7,2.16577,0.1189,0.0704,---,-,9
-99999,1990EL8,2.38169,0.0397,0.0750,---,-,9
-99999,1990FP,2.55606,0.1584,0.2691,---,-,9
-99999,1990FD1,2.64639,0.1509,0.2308,Eunomia,F,3
-99999,1990FM1,2.79640,0.1996,0.1249,---,-,9
-99999,1990FR1,3.16113,0.0170,0.2676,---,-,9
-99999,1990FS1,2.62818,0.1436,0.2224,Eunomia,F,3
-99999,1990FT1,2.57635,0.1643,0.2181,Eunomia,F,3
-99999,1990GE,2.33304,0.2129,0.1117,---,-,9
-99999,1990GN,2.33373,0.2053,0.0329,Nysa,F,1
-99999,1990GS,2.53496,0.0329,0.1976,---,-,9
-99999,1990HR,3.22654,0.1092,0.2903,---,-,9
-99999,1990HM1,3.14815,0.1497,0.1712,---,-,9
-99999,1990JN1,2.82954,0.0417,0.0392,Koronis,F,3
-99999,1990KE,2.61129,0.0754,0.2581,---,-,9
-99999,1990KG,2.65003,0.2189,0.2773,---,-,9
-99999,1990KB1,2.29261,0.2277,0.1563,---,-,9
-99999,1990KC1,2.56777,0.1356,0.2355,Eunomia,F,3
-99999,1990MC,2.88413,0.2702,0.2598,---,-,9
-99999,1990MG,2.18955,0.1323,0.0528,Flora,F,1
-99999,1990MN,2.36841,0.2084,0.1454,---,-,9
-99999,1990MR,2.34275,0.2226,0.1273,---,-,9
-99999,1990MV,2.38565,0.2253,0.1699,---,-,9
-99999,1990MX,2.28600,0.1176,0.0841,Flora,F,1
-99999,1990OB,2.84484,0.2695,0.2766,---,-,9
-99999,1990OD,2.63014,0.2219,0.2221,---,-,9
-99999,1990OE,2.57319,0.1375,0.2317,Eunomia,F,3
-99999,1990OE2,2.55374,0.0886,0.2373,---,-,9
-99999,1990OF2,2.35946,0.2016,0.0857,Erigone,F,3
-99999,1990OJ2,2.25581,0.1284,0.0640,Flora,F,2
-99999,1990OK2,2.77998,0.1491,0.0664,---,-,9
-99999,1990OO2,2.60105,0.1079,0.2629,Maria,F,3
-99999,1990OO3,2.42292,0.1250,0.1028,---,-,9
-99999,1990OQ3,2.25097,0.1461,0.0862,Flora,F,2
-99999,1990OT3,2.20096,0.1081,0.0690,---,-,9
-99999,1990OB4,2.64768,0.1913,0.2288,---,-,9
-99999,1990OE4,2.77386,0.2671,0.1493,---,-,9
-99999,1990OH4,3.11477,0.1273,0.1254,---,-,9
